s3_key,collect,path,step,filename,size_bytes,last_modified,category
IHTest_202104_DistStA/Path26_DistStA/Path26_Step2_DistStA/IHTest_202104_Path26_Step2_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step2_DistStA,IHTest_202104_Path26_Step2_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:31:09+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step2_DistStA/IHTest_202104_Path26_Step2_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step2_DistStA,IHTest_202104_Path26_Step2_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T14:32:52+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step2_DistStA/IHTest_202104_Path26_Step2_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step2_DistStA,IHTest_202104_Path26_Step2_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:37:22+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step2_DistStA/IHTest_202104_Path26_Step2_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step2_DistStA,IHTest_202104_Path26_Step2_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T14:39:00+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:51:09+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T14:52:56+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:44:49+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T14:46:24+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:53:00+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T14:55:06+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:46:27+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step30_DistStA/IHTest_202104_Path26_Step30_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step30_DistStA,IHTest_202104_Path26_Step30_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T14:47:35+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:03:13+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T15:04:27+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:08:25+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T15:09:57+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:04:31+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T15:07:08+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:10:02+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step31_DistStA/IHTest_202104_Path26_Step31_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step31_DistStA,IHTest_202104_Path26_Step31_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T15:11:39+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:30:08+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T15:31:43+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:19:02+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T15:21:14+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:31:48+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T15:33:35+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:21:16+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step32_DistStA/IHTest_202104_Path26_Step32_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step32_DistStA,IHTest_202104_Path26_Step32_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T15:22:44+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:32:49+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T15:34:26+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:48:46+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T15:49:50+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:34:29+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T15:35:53+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:49:55+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step33_DistStA/IHTest_202104_Path26_Step33_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step33_DistStA,IHTest_202104_Path26_Step33_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T15:51:16+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T16:02:05+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T16:03:38+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:50:47+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T15:51:59+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T16:03:43+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T16:05:18+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:52:02+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step34_DistStA/IHTest_202104_Path26_Step34_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step34_DistStA,IHTest_202104_Path26_Step34_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T15:54:25+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T16:06:32+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T16:07:52+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T16:17:32+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T16:19:22+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T16:07:55+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T16:09:32+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T16:19:24+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step35_DistStA/IHTest_202104_Path26_Step35_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step35_DistStA,IHTest_202104_Path26_Step35_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T16:20:36+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T16:32:17+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T16:33:55+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T16:24:44+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T16:25:57+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T16:33:58+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T16:36:55+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T16:26:00+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step36_DistStA/IHTest_202104_Path26_Step36_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step36_DistStA,IHTest_202104_Path26_Step36_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T16:27:24+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_HiResLIDAR_DistStA.las,470020487,2024-05-02T16:51:34+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T16:43:00+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T16:44:27+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T16:53:16+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T16:54:39+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T16:44:30+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T16:45:50+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T16:54:43+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step37_DistStA/IHTest_202104_Path26_Step37_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step37_DistStA,IHTest_202104_Path26_Step37_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T16:56:30+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T17:25:11+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T17:26:56+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T17:06:04+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T17:07:54+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T17:27:00+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T17:29:02+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T17:07:58+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step3_DistStA/IHTest_202104_Path26_Step3_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step3_DistStA,IHTest_202104_Path26_Step3_LWHSI1_collect3_DistStA.hdr,3097,2024-05-02T17:09:27+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T18:12:29+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect0_DistStA.hdr,3097,2024-05-02T18:14:46+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T17:27:22+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect1_DistStA.hdr,3097,2024-05-02T17:28:39+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T18:14:50+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect2_DistStA.hdr,3097,2024-05-02T18:16:34+00:00,raw
IHTest_202104_DistStA/Path26_DistStA/Path26_Step4_DistStA/IHTest_202104_Path26_Step4_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path26_DistStA,Path26_Step4_DistStA,IHTest_202104_Path26_Step4_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T17:28:42+00:00,raw
